"market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"2",2015-02-12 02:20:06,2015-02-12 02:42:22,"1686","mexican","5",2,798,1,399,399,119,99,144,251,176
"2",2015-02-12 03:42:29,2015-02-12 04:12:08,"1686","mexican",NA,2,1074,2,275,799,96,95,133,251,564
"2",2015-01-28 01:49:48,2015-01-28 02:20:42,"1686","mexican","5",3,3206,3,699,999,87,85,97,251,419
"2",2015-02-11 03:55:04,2015-02-11 04:27:29,"1686","mexican","5",2,2098,1,949,949,88,76,101,251,367
"2",2015-02-01 16:20:35,2015-02-01 17:03:42,"1686","mexican","5",2,1498,1,699,699,7,7,13,251,585
"2",2015-01-22 03:18:14,2015-01-22 03:49:24,"1686","mexican","5",2,1598,1,799,799,104,99,137,251,457
"2",2015-02-10 21:15:54,2015-02-10 21:50:58,"1686","mexican","5",2,1768,2,599,799,47,50,52,251,650
"2",2015-02-15 06:42:25,2015-02-15 07:15:43,"1686","mexican","5",4,3196,1,799,799,28,26,26,251,630
"2",2015-02-17 05:55:17,2015-02-17 06:38:07,"1686","mexican","5",2,1174,2,275,799,25,14,15,251,420
"2",2015-01-31 02:49:29,2015-01-31 03:38:25,"1686","mexican","5",3,1573,3,275,949,124,116,235,251,397
"2",2015-02-11 19:51:24,2015-02-11 20:23:20,"1686","mexican","5",1,999,1,999,999,57,52,67,251,114
"2",2015-02-17 04:02:49,2015-02-17 04:31:56,"1686","mexican","5",1,989,1,799,799,92,67,73,251,492
"2",2015-02-13 18:42:47,2015-02-13 19:01:35,"1686","mexican","5",1,999,1,999,999,24,17,22,251,254
"2",2015-02-12 23:21:16,2015-02-12 23:49:17,"1686","mexican","5",1,849,1,799,799,33,26,25,251,323
"2",2015-02-04 17:51:15,2015-02-04 18:26:15,"1686","mexican","5",2,1498,1,699,699,9,8,7,251,269
"2",2015-02-08 04:22:26,2015-02-08 04:58:19,"1686","mexican","5",3,1124,3,50,799,92,97,154,251,252
"2",2015-02-01 01:04:00,2015-02-01 01:47:20,"1686","mexican","5",2,2093,1,799,799,79,73,79,251,889
"2",2015-02-12 23:58:04,2015-02-13 00:35:15,"1686","mexican","5",6,2397,5,50,699,30,25,20,251,386
"2",2015-01-24 20:21:19,2015-01-24 20:51:02,"1686","mexican","5",1,944,1,799,799,53,61,81,251,505
"2",2015-02-06 18:09:15,2015-02-06 19:02:09,"1686","mexican","5",3,2044,3,95,1300,15,15,24,251,551
"2",2015-02-17 05:38:58,2015-02-17 06:00:17,"1686","mexican","5",1,1234,1,799,799,32,23,27,251,435
"2",2015-02-11 03:39:56,2015-02-11 04:18:26,"1686","mexican","5",4,3996,1,999,999,94,88,116,251,355
"2",2015-01-24 18:58:07,2015-01-24 19:30:35,"1686","mexican","5",3,1447,2,349,699,34,39,29,251,793
"2",2015-02-02 20:24:15,2015-02-02 21:22:52,"1686","mexican","5",2,2897,2,799,999,46,44,75,251,586
"2",2015-02-09 05:46:18,2015-02-09 06:10:07,"1686","mexican","5",4,2647,3,50,999,24,24,23,251,518
"2",2015-02-04 05:34:18,2015-02-04 05:52:57,"1686","mexican","5",2,1274,2,225,999,27,27,31,251,144
"2",2015-02-07 01:55:17,2015-02-07 02:32:53,"1686","mexican","5",1,999,1,999,999,136,86,164,251,615
"2",2015-02-12 22:07:34,2015-02-12 22:38:05,"1686","mexican","5",3,2297,2,699,799,33,29,33,251,318
"2",2015-02-05 00:15:59,2015-02-05 00:45:27,"1686","mexican","5",5,2946,3,50,799,27,29,32,251,581
"2",2015-01-29 19:26:28,2015-01-29 20:07:58,"1686","mexican","5",4,1625,3,96,921,52,57,72,251,NA
"2",2015-02-05 03:39:36,2015-02-05 04:39:25,"1686","mexican","5",1,799,1,799,799,78,92,159,251,346
"2",2015-01-31 02:33:51,2015-01-31 03:55:03,"1686","mexican","5",5,4095,3,699,999,123,101,217,251,691
"2",2015-02-15 20:47:04,2015-02-15 21:33:27,"1686","mexican","5",3,2073,3,275,999,60,60,92,251,594
"2",2015-02-13 20:50:04,2015-02-13 21:41:06,"1686","mexican","5",3,1767,3,419,699,63,62,75,251,497
"2",2015-02-01 18:48:05,2015-02-01 19:10:12,"1686","mexican","5",1,799,1,799,799,40,40,58,251,411
"2",2015-02-07 23:21:15,2015-02-07 23:52:27,"1686","mexican","5",2,2062,1,893,956,62,49,55,251,583
"2",2015-02-07 04:05:54,2015-02-07 05:13:38,"1686","mexican","5",1,799,1,799,799,98,123,194,251,679
"2",2015-01-31 20:59:08,2015-01-31 21:49:50,"1686","mexican","5",5,3621,3,649,799,66,65,70,251,730
"2",2015-02-17 18:09:17,2015-02-17 18:51:33,"1686","mexican","5",2,1498,1,699,699,14,14,15,251,647
"2",2015-01-23 17:25:57,2015-01-23 17:58:51,"1686","mexican","5",3,2147,1,699,699,8,9,10,251,395
"2",2015-02-08 04:28:37,2015-02-08 05:23:25,"1686","mexican","5",2,1893,2,799,999,91,93,148,251,615
"2",2015-02-15 18:41:56,2015-02-15 19:19:35,"1686","mexican","5",2,1768,2,649,799,36,35,43,251,791
"2",2015-02-01 00:49:33,2015-02-01 01:17:24,"1686","mexican","5",2,1798,2,799,999,61,59,62,251,380
"2",2015-02-03 02:31:41,2015-02-03 03:15:34,"1686","mexican","5",4,1976,1,399,399,90,91,164,251,535
"2",2015-02-10 18:37:52,2015-02-10 19:09:22,"1686","mexican","5",2,798,1,399,399,24,18,21,251,550
"2",2015-01-26 23:15:24,2015-01-26 23:37:58,"1686","mexican","5",2,2348,2,999,1349,24,48,38,251,458
"2",2015-02-03 16:08:24,2015-02-03 17:04:42,"1686","mexican","5",2,1074,2,275,799,5,5,8,251,706
"2",2015-02-07 05:59:45,2015-02-07 06:34:36,"1686","mexican","5",1,514,1,419,419,42,42,61,251,410
"2",2015-01-24 17:41:56,2015-01-24 18:27:33,"1686","mexican","5",1,999,1,999,999,14,21,25,251,392
"3",2015-02-13 19:21:58,2015-02-13 19:50:01,"1686","vietnamese","3",1,1076,1,876,938,47,35,76,251,414
"2",2015-02-03 19:01:33,2015-02-03 19:53:14,"1686","mexican","5",3,1473,3,275,699,29,22,28,251,378
"2",2015-01-23 02:30:14,2015-01-23 03:02:35,"1686","mexican","5",2,1743,2,699,949,110,109,151,251,208
NA,2015-01-23 02:06:08,2015-01-23 03:02:12,"1686","mexican",NA,4,1588,4,50,699,103,95,135,251,559
"2",2015-02-02 16:33:38,2015-02-02 17:23:31,"1686","mexican","5",3,1498,2,0,699,4,4,6,251,445
"2",2015-02-18 02:28:15,2015-02-18 03:10:14,"1686","mexican","5",2,918,2,419,449,104,75,82,251,491
"2",2015-01-30 00:37:37,2015-01-30 01:08:23,"1686","mexican","5",5,3345,3,449,1199,41,40,42,251,615
"2",2015-01-22 20:32:45,2015-01-22 21:37:56,"1686","mexican","5",4,3001,4,275,999,52,50,75,251,425
"2",2015-02-09 05:36:42,2015-02-09 05:55:38,"1686","mexican","5",1,799,1,799,799,25,28,26,251,395
"2",2015-01-28 20:59:40,2015-01-28 21:30:34,"1686","mexican","5",1,890,1,355,471,64,56,77,251,498
"2",2015-01-28 04:06:15,2015-01-28 04:44:46,"1686","mexican","5",2,599,2,50,549,68,70,99,251,564
"1",2015-01-28 03:50:42,2015-01-28 04:31:32,"1686","mexican","5",1,1048,1,799,799,80,81,112,251,700
"2",2015-01-28 20:09:32,2015-01-28 20:50:37,"1686","mexican","5",2,1863,1,858,785,63,66,79,251,472
"2",2015-02-05 03:06:01,2015-02-05 03:45:46,"1686","mexican","5",3,1542,2,449,549,103,108,178,251,505
"2",2015-02-12 05:32:06,2015-02-12 05:56:49,"1686","mexican","5",2,1543,1,649,649,35,35,40,251,766
"2",2015-02-03 01:42:07,2015-02-03 02:23:00,"1686","mexican","5",2,1495,2,404,893,71,78,137,251,426
"2",2015-02-03 01:23:15,2015-02-03 02:05:06,"1686","mexican","5",1,1144,1,799,799,60,59,95,251,391
"2",2015-02-17 02:06:55,2015-02-17 02:30:35,"1686","mexican","5",2,1274,2,275,999,102,86,104,251,195
"2",2015-02-16 02:18:51,2015-02-16 03:06:44,"1686","mexican","5",3,1692,2,449,549,124,118,192,251,640
"2",2015-02-07 20:55:58,2015-02-07 21:31:31,"1686","mexican","5",2,1024,2,275,699,71,67,76,251,733
"2",2015-02-02 05:51:49,2015-02-02 06:12:05,"1686","mexican","5",3,944,3,50,799,25,28,42,251,542
"2",2015-01-28 01:51:22,2015-01-28 03:24:24,"1686","mexican","5",2,1019,2,50,699,91,87,114,251,384
"2",2015-01-23 00:57:00,2015-01-23 02:12:31,"1686","mexican","5",6,3171,5,225,1300,38,38,59,251,264
"2",2015-02-05 19:58:58,2015-02-05 20:40:34,"1686","mexican","5",5,3445,4,399,999,56,55,74,251,367
"2",2015-02-03 22:43:06,2015-02-03 23:31:14,"1686","mexican","5",1,999,1,999,999,23,26,33,251,301
"2",2015-02-18 05:04:51,2015-02-18 05:35:29,"1686","mexican","5",3,3112,2,649,699,49,45,52,251,727
"2",2015-01-30 20:08:49,2015-01-30 20:45:56,"1686","mexican","5",2,1174,2,275,799,72,69,88,251,614
"2",2015-01-24 03:15:19,2015-01-24 04:11:17,"1686","mexican","5",2,1598,1,799,799,131,137,252,251,623
"2",2015-02-10 03:40:16,2015-02-10 04:35:44,"1686","mexican","5",1,1948,1,799,799,81,83,120,251,346
NA,2015-01-22 02:30:42,2015-01-22 02:59:14,"1686",NA,"5",1,894,1,799,799,99,73,116,251,396
"2",2015-01-30 18:07:37,2015-01-30 18:38:32,"1686","mexican","5",2,1163,2,419,649,21,17,22,251,671
"2",2015-01-28 05:11:08,2015-01-28 05:46:28,"1686","mexican","5",1,824,1,649,649,32,37,40,251,634
"2",2015-02-03 21:47:13,2015-02-03 22:35:34,"1686","mexican","5",3,1523,3,275,799,33,38,55,251,491
"2",2015-02-16 03:32:39,2015-02-16 04:22:19,"1686","mexican","5",2,1598,2,799,799,130,125,198,251,428
"2",2015-02-06 03:34:06,2015-02-06 04:18:57,"1686","mexican","5",4,1872,4,275,799,137,98,142,251,377
"2",2015-01-27 21:17:17,2015-01-27 21:34:16,"1686","mexican","5",1,699,1,699,699,49,46,51,251,324
"2",2015-02-02 05:17:26,2015-02-02 06:39:10,"1686","mexican","5",2,2388,2,699,799,35,43,67,251,642
"2",2015-02-01 00:21:36,2015-02-01 00:45:20,"1686","mexican","5",2,1348,2,649,699,52,45,45,251,670
"2",2015-01-23 05:50:26,2015-01-23 06:22:51,"1686","mexican","5",2,1074,2,225,799,20,22,25,251,455
"2",2015-01-23 05:34:31,2015-01-23 06:02:46,"1686","mexican","5",2,1298,1,649,649,30,29,33,251,474
"2",2015-02-17 05:24:11,2015-02-17 05:41:54,"1686","mexican","5",3,1197,1,399,399,37,36,42,251,321
"2",2015-02-01 06:20:23,2015-02-01 06:52:32,"1686","mexican","5",8,5342,3,399,799,27,31,31,251,552
"2",2015-02-04 04:48:11,2015-02-04 05:19:34,"1686","mexican","5",7,2648,5,50,699,47,51,59,251,582
"2",2015-01-24 04:51:54,2015-01-24 05:46:59,"1686","mexican","5",3,2622,2,499,699,67,68,119,251,593
"2",2015-02-07 02:48:29,2015-02-07 03:16:55,"1686","mexican","5",2,1593,2,699,799,152,131,211,251,335
"2",2015-02-14 02:44:04,2015-02-14 03:50:36,"1686","mexican","5",3,1548,3,50,799,146,124,210,251,503
"2",2015-02-03 05:58:08,2015-02-03 06:28:26,"1686","mexican","5",1,799,1,799,799,23,22,32,251,423
"2",2015-02-06 02:00:47,2015-02-06 02:28:25,"1686","mexican","5",3,2248,3,50,799,147,102,121,251,600
"2",2015-02-04 01:03:54,2015-02-04 01:39:19,"1686","mexican","5",1,1456,1,877,925,60,50,73,251,637
"2",2015-02-18 00:54:36,2015-02-18 01:40:30,"1686","mexican","5",3,2497,3,649,999,48,40,39,251,605
"2",2015-02-08 02:27:14,2015-02-08 03:10:34,"1686","mexican","5",3,1749,2,275,1199,132,99,177,251,507
"2",2015-02-07 07:00:04,2015-02-07 07:26:43,"1686","mexican","5",4,2796,4,649,799,13,12,23,251,410
"2",2015-02-13 04:25:22,2015-02-13 04:50:58,"1686","mexican","5",1,1245,1,814,880,98,90,106,251,462
"2",2015-01-24 19:29:47,2015-01-24 20:32:13,"1686","mexican","5",3,1797,2,399,999,40,48,51,251,564
"2",2015-02-11 18:45:02,2015-02-11 19:23:25,"1686","mexican","5",9,4216,6,275,799,21,20,23,251,672
"2",2015-02-02 05:22:54,2015-02-02 06:16:19,"1686","mexican","5",2,898,1,449,449,37,41,66,251,447
"2",2015-01-30 01:22:36,2015-01-30 02:26:01,"1686","mexican","5",6,4410,6,182,1108,92,78,70,251,446
"2",2015-01-24 19:09:02,2015-01-24 19:34:57,"1686","mexican","5",1,794,1,699,699,37,45,39,251,444
"2",2015-01-29 03:41:38,2015-01-29 04:14:32,"1686","mexican","5",3,1389,3,50,649,85,69,101,251,467
"2",2015-01-22 05:29:37,2015-01-22 05:55:15,"1686","mexican","5",3,1497,2,349,799,37,25,25,251,223
"2",2015-02-05 21:01:58,2015-02-05 21:40:31,"1686","mexican","5",3,1947,3,449,799,56,60,75,251,166
"2",2015-02-17 03:06:52,2015-02-17 03:51:33,"1686","mexican","5",3,1673,3,275,699,110,82,98,251,573
"2",2015-01-30 04:28:35,2015-01-30 05:10:11,"1686","mexican","5",1,999,1,999,999,86,80,86,251,486
"2",2015-01-22 19:47:25,2015-01-22 20:23:01,"1686","mexican","5",1,699,1,699,699,43,42,56,251,555
NA,2015-02-03 04:30:06,2015-02-03 05:10:23,"1686",NA,"5",2,1647,1,699,699,66,67,114,251,56
"2",2015-02-12 19:47:28,2015-02-12 20:21:33,"1686","mexican","5",1,999,1,999,999,56,54,84,251,466
"2",2015-01-31 05:35:43,2015-01-31 06:05:37,"1686","mexican","5",1,999,1,999,999,53,60,57,251,452
"2",2015-02-04 02:24:18,2015-02-04 02:56:15,"1686","mexican","5",1,824,1,799,799,101,94,113,251,639
"2",2015-01-27 21:09:20,2015-01-27 21:48:39,"1686","mexican","5",2,1119,2,225,699,47,48,54,251,719
"2",2015-02-10 03:44:03,2015-02-10 04:30:13,"1686","mexican","5",2,1248,2,449,799,81,83,120,251,664
"2",2015-02-06 19:18:48,2015-02-06 19:46:38,"1686","mexican","5",3,1639,3,275,700,44,43,63,251,783
"2",2015-02-07 03:00:43,2015-02-07 03:54:06,"1686","mexican","5",5,3647,4,275,799,158,132,223,251,432
"2",2015-01-29 00:37:17,2015-01-29 01:10:34,"1686","mexican","5",1,1199,1,1199,1199,39,43,48,251,715
"2",2015-02-15 22:23:15,2015-02-15 22:59:50,"1686","mexican","5",3,2497,3,699,999,69,63,74,251,328
"2",2015-02-07 04:41:45,2015-02-07 05:23:13,"1686","mexican","5",3,1117,2,349,419,76,88,139,251,598
"2",2015-02-01 04:13:38,2015-02-01 04:54:54,"1686","mexican","5",2,1148,2,349,799,91,96,172,251,378
"2",2015-02-06 02:53:29,2015-02-06 03:28:13,"1686","mexican","5",8,4142,2,449,999,149,88,133,251,458
"2",2015-02-01 06:32:44,2015-02-01 06:58:44,"1686","mexican","5",1,1944,1,799,799,25,27,25,251,613
"2",2015-02-08 18:12:26,2015-02-08 19:19:56,"1686","mexican","5",3,1901,2,354,687,43,38,35,251,583
"2",2015-01-26 21:41:53,2015-01-26 22:04:32,"1686","mexican","5",2,1499,2,700,799,39,58,30,251,487
"2",2015-01-24 06:54:58,2015-01-24 07:53:34,"1686","mexican","5",2,1298,1,649,649,17,17,20,251,456
"2",2015-02-03 03:10:59,2015-02-03 03:45:37,"1686","mexican","5",3,2343,3,482,868,101,100,165,251,750
"2",2015-02-08 03:30:57,2015-02-08 04:12:22,"1686","mexican","5",2,1543,1,699,699,132,125,185,251,497
"2",2015-02-18 03:32:48,2015-02-18 04:00:42,"1686","mexican","5",2,1248,1,549,549,99,65,107,251,56
"2",2015-02-17 04:33:55,2015-02-17 05:12:38,"1686","mexican","5",1,999,1,999,999,73,61,65,251,355
"2",2015-01-24 19:20:05,2015-01-24 19:45:18,"1686","mexican","5",3,3417,3,699,999,38,46,51,251,410
"2",2015-01-24 04:52:57,2015-01-24 05:49:21,"1686","mexican","5",2,2088,2,649,799,67,68,119,251,742
"2",2015-02-04 20:28:22,2015-02-04 21:35:19,"1686","mexican","5",1,844,1,699,699,59,58,79,251,651
"2",2015-02-10 02:38:03,2015-02-10 03:40:45,"1686","mexican","5",2,2143,2,649,699,92,97,140,251,457
"2",2015-01-28 17:30:41,2015-01-28 18:31:50,"1686","mexican","5",8,6492,4,699,899,14,13,14,251,590
"2",2015-01-31 06:50:49,2015-01-31 07:26:39,"1686","mexican","5",2,998,2,349,649,17,17,16,251,446
"2",2015-02-15 21:13:42,2015-02-15 21:51:37,"1686","mexican","5",1,894,1,799,799,67,66,90,251,658
"2",2015-01-24 22:57:42,2015-01-24 23:38:01,"1686","mexican","5",4,3204,3,708,1142,44,56,68,251,382
"2",2015-02-05 04:23:17,2015-02-05 05:24:08,"1686","mexican","5",3,2254,3,478,835,67,62,108,251,426
"2",2015-02-04 02:45:21,2015-02-04 03:17:50,"1686","mexican","5",4,1043,3,50,449,112,85,133,251,516
"2",2015-01-22 01:31:13,2015-01-22 02:20:40,"1686","mexican","5",3,1697,2,449,799,78,77,93,251,532
"2",2015-02-07 23:17:10,2015-02-07 23:46:04,"1686","mexican","5",4,2246,3,399,799,49,42,46,251,501
"2",2015-01-28 03:28:09,2015-01-28 03:59:18,"1686","mexican","5",1,844,1,699,699,91,75,106,251,651
"2",2015-02-10 19:20:16,2015-02-10 20:17:07,"1686","mexican","5",2,1498,2,699,799,36,39,55,251,517
"2",2015-01-25 01:54:26,2015-01-25 02:28:45,"1686","mexican","5",3,2247,3,399,1349,99,107,140,251,470
"2",2015-02-08 01:45:44,2015-02-08 02:19:12,"1686","mexican","5",6,3995,3,399,1300,125,78,124,251,627
"3",2015-01-24 18:07:07,2015-01-24 18:37:32,"1686","fast","1",6,2428,4,50,699,18,29,36,251,378
"2",2015-02-03 21:19:13,2015-02-03 21:56:20,"1686","mexican","5",2,1648,2,649,999,39,42,57,251,544
"2",2015-02-01 22:03:56,2015-02-01 22:44:21,"1686","mexican","5",1,994,1,852,937,61,69,84,251,383
"2",2015-02-15 23:21:03,2015-02-15 23:49:07,"1686","mexican","5",3,2100,1,700,700,67,64,66,251,341
"2",2015-02-11 22:29:08,2015-02-11 23:14:13,"1686","mexican","5",2,1719,2,275,999,28,28,50,251,363
"2",2015-02-05 04:40:02,2015-02-05 06:03:01,"1686","mexican","5",6,4095,4,349,799,50,56,120,251,750
"2",2015-01-25 01:19:49,2015-01-25 02:17:45,"1686","mexican","5",1,799,1,799,799,71,80,97,251,409
"2",2015-02-15 18:37:59,2015-02-15 18:57:24,"1686","mexican","5",5,2625,2,399,649,34,32,39,251,413
"2",2015-02-04 19:06:35,2015-02-04 19:59:49,"1686","mexican","5",1,799,1,799,799,33,32,51,251,627
"2",2015-02-06 17:30:49,2015-02-06 18:07:07,"1686",NA,"5",2,1762,1,772,695,12,15,21,251,639
"2",2015-02-14 18:16:08,2015-02-14 19:03:07,"1686","mexican","5",1,799,1,799,799,27,27,43,251,604
"6",2015-02-16 05:47:24,2015-02-16 06:12:27,"1686","pizza","3",2,1498,2,699,799,26,26,27,251,723
"2",2015-02-08 04:15:10,2015-02-08 05:17:32,"1686","mexican","5",5,2072,5,50,700,93,102,159,251,635
"2",2015-02-03 22:19:51,2015-02-03 22:50:47,"1686","mexican","5",2,1248,2,349,549,26,29,46,251,608
"2",2015-02-08 03:23:21,2015-02-08 04:06:33,"1686","mexican","5",10,4532,7,50,999,132,122,199,251,561
"2",2015-02-17 00:28:41,2015-02-17 00:59:12,"1686","mexican","5",1,1809,1,799,799,29,27,30,251,422
"2",2015-02-07 02:25:47,2015-02-07 03:18:04,"1686","mexican","5",7,3614,5,349,700,149,118,209,251,436
"2",2015-02-17 04:35:47,2015-02-17 05:18:49,"1686","mexican","5",1,999,1,999,999,63,55,62,251,254
"2",2015-01-31 20:01:13,2015-01-31 20:52:03,"1686","mexican","5",2,1449,2,699,700,57,56,64,251,544
"2",2015-02-10 03:48:57,2015-02-10 04:15:13,"1686","mexican","5",2,874,2,225,649,81,81,110,251,210
"2",2015-02-02 21:27:10,2015-02-02 22:18:25,"1686","mexican","5",5,3047,3,225,999,41,43,66,251,427
"2",2015-01-30 19:11:16,2015-01-30 20:01:01,"1686","mexican","5",12,6038,6,349,999,65,53,70,251,657
"2",2015-02-12 21:54:48,2015-02-12 22:07:13,"1686","mexican","5",1,849,1,799,799,45,23,29,251,210
"2",2015-02-12 02:02:37,2015-02-12 02:49:55,"1686","mexican","5",3,3245,2,549,799,113,104,134,251,289
"2",2015-01-22 01:53:35,2015-01-22 02:29:04,"1686","mexican","5",1,1178,1,999,999,89,87,108,251,280
"2",2015-02-05 03:50:46,2015-02-05 05:07:36,"1686","mexican","5",1,1300,1,1300,1300,78,77,145,251,235
"2",2015-02-08 01:52:47,2015-02-08 02:24:35,"1686","mexican","5",7,2913,2,399,419,127,87,132,251,481
"2",2015-02-16 05:41:25,2015-02-16 06:28:50,"1686","mexican","5",4,3796,2,799,999,27,26,23,251,502
"2",2015-02-11 18:58:31,2015-02-11 19:34:40,"1686","mexican","5",8,5592,2,699,699,30,27,37,251,551
"2",2015-01-28 02:37:43,2015-01-28 03:00:55,"1686","mexican","5",3,1197,1,399,399,91,87,114,251,319
"2",2015-02-09 02:46:08,2015-02-09 03:27:31,"1686","mexican","5",2,1898,2,799,949,133,111,190,251,540
"2",2015-01-27 02:05:52,2015-01-27 02:28:22,"1686","mexican","5",2,1448,2,649,799,80,102,103,251,171
"2",2015-01-29 04:30:59,2015-01-29 04:54:32,"1686","mexican","5",2,798,1,399,399,70,58,59,251,632
"2",2015-02-05 05:52:52,2015-02-05 07:06:18,"1686","mexican","5",2,1798,2,799,999,26,31,67,251,585
"2",2015-01-22 03:05:43,2015-01-22 03:45:42,"1686","mexican","5",4,1073,4,50,399,102,98,141,251,543
"2",2015-01-31 18:32:59,2015-01-31 19:00:29,"1686","mexican","5",2,1510,2,304,1181,46,40,43,251,298
"2",2015-01-23 03:10:02,2015-01-23 03:42:35,"1686","mexican","5",1,749,1,699,699,104,106,156,251,141
"2",2015-02-06 05:08:59,2015-02-06 05:34:49,"1686","mexican","5",2,1074,2,225,799,30,37,42,251,427
"5",2015-01-29 22:08:25,2015-01-29 22:52:58,"1686","mexican","1",4,2527,4,225,999,32,24,25,251,649
"2",2015-01-31 00:56:08,2015-01-31 01:25:02,"1686","mexican","5",1,649,1,649,649,66,61,77,251,659
"2",2015-02-14 02:44:11,2015-02-14 03:32:34,"1686","mexican","5",5,4205,3,349,799,146,124,210,251,470
"2",2015-02-07 02:24:01,2015-02-07 03:00:26,"1686","mexican","5",3,2147,3,649,799,151,117,214,251,342
"2",2015-01-30 17:22:44,2015-01-30 17:55:41,"1686","mexican","5",1,794,1,699,699,9,10,17,251,384
"2",2015-01-23 05:36:15,2015-01-23 05:55:47,"1686","mexican","5",1,799,1,799,799,21,25,30,251,376
"2",2015-02-08 06:09:35,2015-02-08 06:53:49,"1686","mexican","5",1,849,1,799,799,25,33,47,251,642
"2",2015-02-12 03:01:04,2015-02-12 03:33:16,"1686","mexican","5",2,1298,1,649,649,122,105,169,251,323
"2",2015-01-31 03:32:02,2015-01-31 04:12:52,"1686","mexican","5",1,999,1,999,999,131,126,238,251,259
"2",2015-02-08 06:08:25,2015-02-08 06:43:25,"1686","mexican","5",2,1998,2,799,1199,25,33,47,251,279
"2",2015-01-28 04:06:34,2015-01-28 04:33:47,"1686","mexican","5",1,849,1,799,799,68,70,99,251,112
"2",2015-02-04 02:09:34,2015-02-04 02:41:18,"1686","mexican","5",1,1094,1,999,999,93,88,96,251,236
"2",2015-02-13 18:51:21,2015-02-13 19:30:18,"1686","mexican","5",3,2098,2,699,700,30,29,41,251,472
"2",2015-01-31 17:33:19,2015-01-31 18:01:46,"1686","mexican","5",3,1997,3,549,699,27,26,27,251,727
"2",2015-02-03 03:58:55,2015-02-03 04:33:22,"1686","mexican","5",1,699,1,699,699,84,84,123,251,423
"2",2015-02-06 16:55:29,2015-02-06 17:35:52,"1686","mexican","5",2,1498,1,699,699,4,4,8,251,499
"2",2015-02-01 04:16:29,2015-02-01 05:44:33,"1686","mexican","5",4,3571,4,549,1349,94,96,166,251,496
"2",2015-02-07 06:23:26,2015-02-07 06:51:23,"1686","mexican","5",2,1124,2,225,799,32,30,41,251,368
"2",2015-02-08 05:02:18,2015-02-08 05:21:17,"1686","mexican","5",1,699,1,549,549,72,72,108,251,56
"2",2015-01-31 02:12:05,2015-01-31 02:44:56,"1686","mexican","5",1,799,1,799,799,116,98,192,251,423
"2",2015-02-07 06:11:05,2015-02-07 06:42:05,"1686","mexican","5",2,1798,2,799,999,32,35,45,251,378
"2",2015-01-23 01:13:50,2015-01-23 01:41:56,"1686","mexican","5",3,2243,3,399,1300,49,48,72,251,415
"2",2015-01-22 01:24:27,2015-01-22 02:11:27,"1686","mexican","5",2,1074,2,275,799,70,68,78,251,589
"2",2015-01-22 20:57:35,2015-01-22 21:33:37,"1686","mexican","5",3,1648,2,50,799,46,46,71,251,428
"2",2015-01-30 01:48:02,2015-01-30 02:30:36,"1686","mexican","5",3,1948,3,599,700,101,91,119,251,593
"2",2015-01-30 20:07:14,2015-01-30 20:33:52,"1686","mexican","5",2,1543,2,649,799,72,69,88,251,577
"4",2015-02-11 19:51:24,2015-02-11 20:23:20,"1686","mediterranean","3",1,999,1,999,999,55,51,67,251,114
"2",2015-02-07 22:14:23,2015-02-07 22:45:50,"1686","mexican","5",2,1298,1,649,649,53,56,69,251,376
"2",2015-01-23 03:06:48,2015-01-23 03:45:03,"1686","mexican","5",4,3196,1,799,799,102,102,148,251,162
"2",2015-02-03 01:45:31,2015-02-03 02:33:06,"1686","mexican","5",4,3496,3,649,1199,74,74,123,251,615
"2",2015-01-22 22:27:21,2015-01-22 22:49:56,"1686","mexican","5",2,1489,2,275,799,23,25,28,251,277
"2",2015-01-30 06:20:41,2015-01-30 06:48:31,"1686","mexican","5",1,999,1,999,999,15,12,15,251,242
"2",2015-02-07 19:27:32,2015-02-07 19:48:38,"1686","mexican","5",2,1793,2,349,799,46,46,56,251,539
"2",2015-01-22 02:03:03,2015-01-22 03:01:56,"1686","mexican","5",3,2062,3,499,799,94,91,108,251,338
